date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
02/02/2015 21:24,20.89,22.89,0,476,0.003491271,0
02/02/2015 21:26,20.89,22.89,0,478.5,0.003491271,0
02/02/2015 21:27,20.89,22.89,0,481,0.003491271,0
02/02/2015 21:28,20.89,22.89,0,483,0.003491271,0
02/02/2015 21:29,20.85666667,22.85666667,0,480.25,0.003478976,0
02/02/2015 21:29,20.89,22.89,0,480.25,0.003491271,0
02/02/2015 21:30,20.89,22.865,0,470.75,0.003487436,0
02/02/2015 21:32,20.89,22.89,0,474.75,0.003491271,0
02/02/2015 21:33,20.89,22.865,0,482.25,0.003487436,0
02/02/2015 21:34,20.89,22.89,0,480.3333333,0.003491271,0
02/02/2015 21:35,20.89,22.89,0,480,0.003491271,0
02/02/2015 21:36,20.89,22.84,0,481.5,0.003483602,0
02/02/2015 21:36,20.89,22.84,0,483.5,0.003483602,0
02/02/2015 21:38,20.89,22.79,0,475.6,0.003475933,0
02/02/2015 21:39,20.89,22.76,0,475.3333333,0.003471332,0
02/02/2015 21:40,20.89,22.815,0,477.6666667,0.003479768,0
02/02/2015 21:40,20.89,22.79,0,475.75,0.003475933,0
02/02/2015 21:42,20.89,22.79,0,479.1666667,0.003475933,0
02/02/2015 21:42,20.865,22.7675,0,475,0.003467115,0
02/02/2015 21:43,20.865,22.7675,0,474,0.003467115,0
02/02/2015 21:45,20.89,22.79,0,477.3333333,0.003475933,0
02/02/2015 21:46,20.89,22.79,0,473,0.003475933,0
02/02/2015 21:47,20.89,22.7675,0,470,0.003472482,0
02/02/2015 21:48,20.865,22.675,0,468.75,0.003452951,0
02/02/2015 21:49,20.87,22.718,0,471.4,0.003460606,0
02/02/2015 21:49,20.89,22.7,0,471,0.00346213,0
02/02/2015 21:51,20.89,22.7,0,468,0.00346213,0
02/02/2015 21:52,20.85,22.678,0,468.6,0.003450207,0
02/02/2015 21:53,20.81,22.62,0,467.4,0.003432825,0
02/02/2015 21:53,20.79,22.6,0,469,0.003425529,0
02/02/2015 21:55,20.79,22.65,0,471.25,0.00343315,0
02/02/2015 21:55,20.82333333,22.73,0,470.6666667,0.003452459,0
02/02/2015 21:56,20.79,22.6,0,466.75,0.003425529,0
02/02/2015 21:58,20.79,22.64,0,466.8,0.003431626,0
02/02/2015 21:59,20.79,22.7,0,468.75,0.003440771,0
02/02/2015 22:00,20.79,22.65,0,467.5,0.00343315,0
02/02/2015 22:01,20.79,22.63333333,0,469.6666667,0.00343061,0
02/02/2015 22:01,20.79,22.7,0,469.75,0.003440771,0
02/02/2015 22:02,20.79,22.6,0,469.75,0.003425529,0
02/02/2015 22:04,20.79,22.6,0,467.25,0.003425529,0
02/02/2015 22:05,20.772,22.6,0,461.4,0.003421714,0
02/02/2015 22:06,20.79,22.6,0,469.25,0.003425529,0
02/02/2015 22:07,20.79,22.625,0,468,0.00342934,0
02/02/2015 22:08,20.73,22.6,0,469,0.003412826,0
02/02/2015 22:08,20.79,22.6,0,467.25,0.003425529,0
02/02/2015 22:09,20.79,22.6,0,467.4,0.003425529,0
02/02/2015 22:11,20.79,22.6,0,467.6666667,0.003425529,0
02/02/2015 22:12,20.745,22.6,0,471.5,0.003415998,0
02/02/2015 22:13,20.76,22.6,0,471.6666667,0.003419173,0
02/02/2015 22:14,20.7225,22.6,0,464.75,0.003411242,0
02/02/2015 22:14,20.7225,22.6,0,461.75,0.003411242,0
02/02/2015 22:15,20.7225,22.6,0,458.5,0.003411242,0
02/02/2015 22:17,20.745,22.55,0,459.5,0.003408399,0
02/02/2015 22:18,20.7225,22.55,0,460.5,0.003403653,0
02/02/2015 22:19,20.76,22.56666667,0,465.3333333,0.003414102,0
02/02/2015 22:20,20.7225,22.5,0,465,0.003396065,0
02/02/2015 22:21,20.7225,22.5,0,459,0.003396065,0
02/02/2015 22:21,20.7675,22.5,0,463,0.003405542,0
02/02/2015 22:23,20.745,22.5,0,460.75,0.003400801,0
02/02/2015 22:24,20.7,22.5,0,461.5,0.003391335,0
02/02/2015 22:25,20.7,22.5,0,466,0.003391335,0
02/02/2015 22:25,20.7675,22.5,0,460.25,0.003405542,0
02/02/2015 22:27,20.718,22.52,0,457.4,0.003398153,0
02/02/2015 22:27,20.7,22.5,0,464.6,0.003391335,0
02/02/2015 22:28,20.73,22.5,0,464.3333333,0.003397643,0
02/02/2015 22:30,20.7,22.5,0,459.3333333,0.003391335,0
02/02/2015 22:31,20.7,22.5,0,459.75,0.003391335,0
02/02/2015 22:32,20.7225,22.5,0,459.25,0.003396065,0
02/02/2015 22:33,20.7,22.5,0,463,0.003391335,0
02/02/2015 22:34,20.7225,22.445,0,461.5,0.003387718,0
02/02/2015 22:34,20.7,22.5,0,454.5,0.003391335,0
02/02/2015 22:36,20.7,22.5,0,458.3333333,0.003391335,0
02/02/2015 22:37,20.718,22.5,0,463,0.003395119,0
02/02/2015 22:38,20.7,22.5,0,463.75,0.003391335,0
02/02/2015 22:38,20.7,22.456,0,460.6,0.003384667,0
02/02/2015 22:40,20.7,22.5,0,455.25,0.003391335,0
02/02/2015 22:40,20.7,22.5,0,455.6666667,0.003391335,0
02/02/2015 22:41,20.7,22.5,0,456.25,0.003391335,0
02/02/2015 22:43,20.7,22.42666667,0,459.6666667,0.003380222,0
02/02/2015 22:44,20.7,22.5,0,462,0.003391335,0
02/02/2015 22:45,20.7225,22.4725,0,460.25,0.003391892,0
02/02/2015 22:46,20.718,22.434,0,462,0.003385105,0
02/02/2015 22:46,20.73,22.39,0,461,0.003380942,0
02/02/2015 22:47,20.7,22.39,0,461.6666667,0.003374666,0
02/02/2015 22:49,20.745,22.39,0,460.25,0.003384084,0
02/02/2015 22:50,20.7225,22.365,0,456.25,0.003375578,0
02/02/2015 22:51,20.745,22.39,0,457.5,0.003384084,0
02/02/2015 22:52,20.772,22.37,0,455.8,0.003386702,0
02/02/2015 22:53,20.76,22.39,0,455,0.003387229,0
02/02/2015 22:53,20.7675,22.365,0,451.25,0.003384998,0
02/02/2015 22:54,20.745,22.39,0,453.75,0.003384084,0
02/02/2015 22:56,20.736,22.39,0,456.2,0.003382199,0
02/02/2015 22:57,20.73,22.35666667,0,453.6666667,0.003375881,0
02/02/2015 22:58,20.7,22.34,0,452.75,0.003367089,0
02/02/2015 22:59,20.76,22.35666667,0,454,0.003382159,0
02/02/2015 22:59,20.745,22.39,0,452.5,0.003384084,0
02/02/2015 23:00,20.73,22.39,0,456,0.003380942,0
02/02/2015 23:02,20.745,22.34,0,451.5,0.003376486,0
02/02/2015 23:03,20.7,22.37,0,449.8,0.003371635,0
02/02/2015 23:04,20.7,22.365,0,449.25,0.003370877,0
02/02/2015 23:05,20.7,22.365,0,452.25,0.003370877,0
02/02/2015 23:06,20.7225,22.34,0,451.25,0.003371784,0
02/02/2015 23:06,20.7,22.34,0,453,0.003367089,0
02/02/2015 23:08,20.7,22.39,0,453.25,0.003374666,0
02/02/2015 23:09,20.7,22.315,0,456.6666667,0.0033633,0
02/02/2015 23:10,20.7,22.29,0,455.75,0.003359512,0
02/02/2015 23:10,20.7,22.365,0,458,0.003370877,0
02/02/2015 23:12,20.7,22.34,0,458.75,0.003367089,0
02/02/2015 23:12,20.7,22.29,0,455.5,0.003359512,0
02/02/2015 23:13,20.7,22.29,0,455,0.003359512,0
02/02/2015 23:15,20.7,22.29,0,453.3333333,0.003359512,0
02/02/2015 23:16,20.7,22.33,0,454.6,0.003365573,0
02/02/2015 23:17,20.7,22.29,0,457.5,0.003359512,0
02/02/2015 23:18,20.7,22.29,0,449.6666667,0.003359512,0
02/02/2015 23:19,20.7,22.29,0,452,0.003359512,0
02/02/2015 23:19,20.7,22.29,0,453.5,0.003359512,0
02/02/2015 23:21,20.7,22.29,0,452,0.003359512,0
02/02/2015 23:22,20.7,22.29,0,450.6,0.003359512,0
02/02/2015 23:23,20.7,22.29,0,450.6666667,0.003359512,0
02/02/2015 23:23,20.7,22.29,0,451,0.003359512,0
02/02/2015 23:25,20.7,22.29,0,454.5,0.003359512,0
02/02/2015 23:25,20.7,22.29,0,457.25,0.003359512,0
02/02/2015 23:26,20.7,22.315,0,456,0.0033633,0
02/02/2015 23:28,20.675,22.29,0,456.5,0.003354313,0
02/02/2015 23:29,20.675,22.29,0,453.5,0.003354313,0
02/02/2015 23:30,20.7,22.29,0,454.25,0.003359512,0
02/02/2015 23:31,20.675,22.22,0,454,0.003343722,0
02/02/2015 23:31,20.675,22.2675,0,451,0.003350909,0
02/02/2015 23:32,20.66666667,22.26,0,450.25,0.003348045,0
02/02/2015 23:34,20.625,22.2225,0,449.75,0.003333756,0
02/02/2015 23:35,20.675,22.2675,0,452,0.003350909,0
02/02/2015 23:36,20.65,22.245,0,452.5,0.003342324,0
02/02/2015 23:37,20.64,22.236,0,454,0.003338894,0
02/02/2015 23:38,20.63333333,22.26,0,453,0.003341137,0
02/02/2015 23:38,20.7,22.29,0,454,0.003359512,0
02/02/2015 23:39,20.675,22.2675,0,450,0.003350909,0
02/02/2015 23:41,20.625,22.245,0,451.75,0.003337149,0
02/02/2015 23:42,20.675,22.2675,0,450.25,0.003350909,0
02/02/2015 23:43,20.625,22.2225,0,445,0.003333756,0
02/02/2015 23:44,20.65,22.2675,0,446.25,0.003345722,0
02/02/2015 23:44,20.66666667,22.26,0,450.6666667,0.003348045,0
02/02/2015 23:45,20.64,22.236,0,453.6,0.003338894,0
02/02/2015 23:47,20.63333333,22.23,0,450.3333333,0.00333661,0
02/02/2015 23:48,20.65,22.245,0,445.5,0.003342324,0
02/02/2015 23:49,20.65,22.245,0,443,0.003342324,0
02/02/2015 23:50,20.65,22.245,0,449.25,0.003342324,0
02/02/2015 23:51,20.63333333,22.23,0,454.6666667,0.00333661,0
02/02/2015 23:51,20.65,22.245,0,449,0.003342324,0
02/02/2015 23:53,20.625,22.2225,0,448.5,0.003333756,0
02/02/2015 23:54,20.6,22.2,0,449.6,0.003325206,0
02/02/2015 23:55,20.6,22.2,0,454,0.003325206,0
02/02/2015 23:55,20.6,22.2225,0,451.25,0.003328594,0
02/02/2015 23:57,20.6,22.2,0,449.3333333,0.003325206,0
02/02/2015 23:57,20.6,22.2,0,446,0.003325206,0
02/02/2015 23:58,20.6,22.2225,0,445.75,0.003328594,0
03/02/2015 00:00,20.6,22.2,0,451.5,0.003325206,0
03/02/2015 00:01,20.6,22.2,0,455.25,0.003325206,0
03/02/2015 00:02,20.6,22.2,0,455.25,0.003325206,0
03/02/2015 00:03,20.63333333,22.23,0,451.6666667,0.00333661,0
03/02/2015 00:04,20.6,22.2,0,451,0.003325206,0
03/02/2015 00:04,20.6,22.2,0,448.75,0.003325206,0
03/02/2015 00:06,20.6,22.2,0,445.75,0.003325206,0
03/02/2015 00:07,20.6,22.2,0,444.75,0.003325206,0
03/02/2015 00:08,20.6,22.2,0,446.3333333,0.003325206,0
03/02/2015 00:08,20.6,22.2,0,450,0.003325206,0
03/02/2015 00:10,20.575,22.2225,0,446.5,0.003323439,0
03/02/2015 00:10,20.6,22.2225,0,446.5,0.003328594,0
03/02/2015 00:11,20.575,22.2675,0,447.75,0.003330205,0
03/02/2015 00:13,20.58,22.254,0,449.6,0.003329207,0
03/02/2015 00:14,20.6,22.23,0,451.6666667,0.003329723,0
03/02/2015 00:15,20.6,22.26,0,450,0.003334241,0
03/02/2015 00:16,20.6,22.2,0,449.25,0.003325206,0
03/02/2015 00:16,20.575,22.2,0,449.75,0.003320056,0
03/02/2015 00:17,20.55,22.2675,0,453.75,0.003325047,0
03/02/2015 00:19,20.6,22.2,0,453,0.003325206,0
03/02/2015 00:20,20.6,22.2,0,450.5,0.003325206,0
03/02/2015 00:21,20.56666667,22.23,0,447,0.00332285,0
03/02/2015 00:22,20.575,22.2675,0,443.75,0.003330205,0
03/02/2015 00:23,20.6,22.2,0,444.25,0.003325206,0
03/02/2015 00:23,20.6,22.2675,0,451.5,0.00333537,0
03/02/2015 00:24,20.6,22.218,0,448.4,0.003327916,0
03/02/2015 00:26,20.6,22.2,0,449,0.003325206,0
03/02/2015 00:27,20.6,22.26,0,449.3333333,0.003334241,0
03/02/2015 00:28,20.6,22.2,0,446.25,0.003325206,0
03/02/2015 00:29,20.6,22.2,0,446.6,0.003325206,0
03/02/2015 00:29,20.6,22.2,0,447.6666667,0.003325206,0
03/02/2015 00:30,20.6,22.2,0,447,0.003325206,0
03/02/2015 00:32,20.6,22.2,0,446.75,0.003325206,0
03/02/2015 00:33,20.6,22.2,0,449.3333333,0.003325206,0
03/02/2015 00:34,20.58,22.2,0,451.2,0.003321086,0
03/02/2015 00:35,20.6,22.2,0,454,0.003325206,0
03/02/2015 00:36,20.6,22.2,0,451,0.003325206,0
03/02/2015 00:36,20.6,22.2,0,450.25,0.003325206,0
03/02/2015 00:38,20.6,22.2225,0,450,0.003328594,0
03/02/2015 00:39,20.6,22.2225,0,449,0.003328594,0
03/02/2015 00:40,20.6,22.2,0,446,0.003325206,0
03/02/2015 00:40,20.58,22.218,0,443.2,0.003323793,0
03/02/2015 00:42,20.56666667,22.26,0,443.3333333,0.003327358,0
03/02/2015 00:42,20.6,22.2,0,448,0.003325206,0
03/02/2015 00:43,20.6,22.2675,0,454,0.00333537,0
03/02/2015 00:45,20.6,22.29,0,451.5,0.003338759,0
03/02/2015 00:46,20.6,22.29,0,451.3333333,0.003338759,0
03/02/2015 00:47,20.55,22.29,0,447,0.003328425,0
03/02/2015 00:48,20.55,22.29,0,448.5,0.003328425,0
03/02/2015 00:49,20.525,22.2225,0,450.5,0.003313151,0
03/02/2015 00:49,20.575,22.29,0,446.5,0.003333588,0
03/02/2015 00:51,20.6,22.29,0,447.3333333,0.003338759,0
03/02/2015 00:52,20.575,22.29,0,453.5,0.003333588,0
03/02/2015 00:53,20.56666667,22.29,0,451.3333333,0.003331866,0
03/02/2015 00:53,20.58,22.254,0,449.4,0.003329207,0
03/02/2015 00:55,20.53333333,22.26,0,453.6666667,0.003320487,0
03/02/2015 00:55,20.575,22.2,0,448.25,0.003320056,0
03/02/2015 00:56,20.575,22.29,0,452,0.003333588,0
03/02/2015 00:58,20.525,22.2675,0,452.6666667,0.003319896,0
03/02/2015 00:59,20.6,22.2,0,454.6666667,0.003325206,0
03/02/2015 01:00,20.6,22.254,0,453.2,0.003333337,0
03/02/2015 01:01,20.56,22.29,0,447.6,0.003330489,0
03/02/2015 01:01,20.6,22.29,0,447.6666667,0.003338759,0
03/02/2015 01:02,20.55,22.29,0,448,0.003328425,0
03/02/2015 01:04,20.55,22.29,0,451,0.003328425,0
03/02/2015 01:05,20.6,22.29,0,451,0.003338759,0
03/02/2015 01:06,20.525,22.2675,0,451,0.003319896,0
03/02/2015 01:07,20.525,22.29,0,449.75,0.003323268,0
03/02/2015 01:08,20.52,22.29,0,453,0.003322238,0
03/02/2015 01:08,20.5,22.2675,0,453.5,0.003314751,0
03/02/2015 01:09,20.5,22.29,0,452.3333333,0.003318119,0
03/02/2015 01:11,20.525,22.29,0,452,0.003323268,0
03/02/2015 01:12,20.6,22.26,0,450.6666667,0.003334241,0
03/02/2015 01:13,20.5,22.2,0,449.5,0.00330465,0
03/02/2015 01:14,20.6,22.2225,0,449.75,0.003328594,0
03/02/2015 01:14,20.56,22.2,0,449,0.00331697,0
03/02/2015 01:15,20.6,22.2,0,451.3333333,0.003325206,0
03/02/2015 01:17,20.56666667,22.2,0,449,0.003318341,0
03/02/2015 01:18,20.56666667,22.2,0,448,0.003318341,0
03/02/2015 01:19,20.575,22.2,0,443.25,0.003320056,0
03/02/2015 01:20,20.55,22.245,0,446.5,0.003321669,0
03/02/2015 01:21,20.6,22.245,0,448.75,0.003331982,0
03/02/2015 01:21,20.6,22.2225,0,451,0.003328594,0
03/02/2015 01:23,20.6,22.2,0,451.5,0.003325206,0
03/02/2015 01:24,20.56666667,22.2,0,455,0.003318341,0
03/02/2015 01:25,20.6,22.2,0,451.6,0.003325206,0
03/02/2015 01:25,20.6,22.2,0,452.6666667,0.003325206,0
03/02/2015 01:27,20.6,22.14,0,448.2,0.003316171,0
03/02/2015 01:27,20.6,22.125,0,445.75,0.003313912,0
03/02/2015 01:28,20.6,22.1,0,446.6666667,0.003310148,0
03/02/2015 01:30,20.6,22.1,0,446.3333333,0.003310148,0
03/02/2015 01:31,20.6,22.125,0,444.75,0.003313912,0
03/02/2015 01:32,20.6,22.1,0,444.5,0.003310148,0
03/02/2015 01:33,20.58,22.14,0,446,0.003312062,0
03/02/2015 01:34,20.56666667,22.13333333,0,443.3333333,0.003308323,0
03/02/2015 01:34,20.6,22.1,0,447,0.003310148,0
03/02/2015 01:36,20.56666667,22.1,0,446,0.003303314,0
03/02/2015 01:37,20.6,22.15,0,445.25,0.003317677,0
03/02/2015 01:38,20.575,22.125,0,442,0.00330878,0
03/02/2015 01:38,20.575,22.1,0,443,0.003305022,0
03/02/2015 01:40,20.6,22.1,0,443,0.003310148,0
03/02/2015 01:40,20.6,22.1,0,446.3333333,0.003310148,0
03/02/2015 01:41,20.6,22.13333333,0,449,0.003315167,0
03/02/2015 01:43,20.6,22.125,0,445.25,0.003313912,0
03/02/2015 01:44,20.6,22.1,0,441.25,0.003310148,0
03/02/2015 01:45,20.575,22.175,0,441.75,0.003316298,0
03/02/2015 01:46,20.575,22.175,0,441.5,0.003316298,0
03/02/2015 01:46,20.6,22.13333333,0,445,0.003315167,0
03/02/2015 01:47,20.575,22.125,0,446,0.00330878,0
03/02/2015 01:49,20.55,22.2,0,442.5,0.003314914,0
03/02/2015 01:50,20.56666667,22.2,0,445,0.003318341,0
03/02/2015 01:51,20.525,22.2,0,443.5,0.003309778,0
03/02/2015 01:52,20.56,22.2,0,443,0.00331697,0
03/02/2015 01:53,20.6,22.2,0,444.3333333,0.003325206,0
03/02/2015 01:53,20.53333333,22.2,0,443.6666667,0.003311489,0
03/02/2015 01:54,20.58,22.2,0,443.4,0.003321086,0
03/02/2015 01:56,20.6,22.2,0,447,0.003325206,0
03/02/2015 01:57,20.6,22.2,0,446.25,0.003325206,0
03/02/2015 01:58,20.56,22.2,0,445.6,0.00331697,0
03/02/2015 01:59,20.55,22.2,0,448.5,0.003314914,0
03/02/2015 01:59,20.6,22.2,0,443.6666667,0.003325206,0
03/02/2015 02:00,20.58,22.2,0,444.4,0.003321086,0
03/02/2015 02:02,20.6,22.2,0,444.3333333,0.003325206,0
03/02/2015 02:03,20.575,22.2,0,443.5,0.003320056,0
03/02/2015 02:04,20.56666667,22.23,0,451,0.00332285,0
03/02/2015 02:05,20.575,22.2675,0,444.5,0.003330205,0
03/02/2015 02:06,20.6,22.2225,0,443,0.003328594,0
03/02/2015 02:06,20.53333333,22.2,0,445.6666667,0.003311489,0
03/02/2015 02:08,20.56,22.2,0,447.8,0.00331697,0
03/02/2015 02:09,20.6,22.2,0,445,0.003325206,0
03/02/2015 02:10,20.575,22.2,0,442.5,0.003320056,0
03/02/2015 02:10,20.525,22.245,0,446.75,0.003316523,0
03/02/2015 02:12,20.525,22.2675,0,442.75,0.003319896,0
03/02/2015 02:12,20.5,22.29,0,441.3333333,0.003318119,0
03/02/2015 02:13,20.525,22.29,0,443.75,0.003323268,0
03/02/2015 02:15,20.5,22.29,0,441.25,0.003318119,0
03/02/2015 02:16,20.5,22.29,0,440.25,0.003318119,0
03/02/2015 02:17,20.5,22.29,0,441.5,0.003318119,0
03/02/2015 02:18,20.5,22.29,0,439.3333333,0.003318119,0
03/02/2015 02:19,20.5,22.29,0,439,0.003318119,0
03/02/2015 02:19,20.5,22.29,0,445.3333333,0.003318119,0
03/02/2015 02:21,20.5,22.29,0,443.5,0.003318119,0
03/02/2015 02:22,20.5,22.29,0,439.8,0.003318119,0
03/02/2015 02:23,20.5,22.29,0,438.25,0.003318119,0
03/02/2015 02:23,20.5,22.29,0,443,0.003318119,0
03/02/2015 02:25,20.5,22.29,0,440.75,0.003318119,0
03/02/2015 02:25,20.5,22.29,0,438.2,0.003318119,0
03/02/2015 02:26,20.5,22.29,0,441.3333333,0.003318119,0
03/02/2015 02:28,20.5,22.29,0,438.25,0.003318119,0
03/02/2015 02:29,20.5,22.29,0,436.5,0.003318119,0
03/02/2015 02:30,20.5,22.29,0,439.3333333,0.003318119,0
03/02/2015 02:31,20.5,22.29,0,439.75,0.003318119,0
03/02/2015 02:31,20.5,22.29,0,439.75,0.003318119,0
03/02/2015 02:32,20.5,22.29,0,441.1666667,0.003318119,0
03/02/2015 02:34,20.5,22.29,0,441.6666667,0.003318119,0
03/02/2015 02:35,20.5,22.29,0,438.5,0.003318119,0
03/02/2015 02:36,20.5,22.29,0,439.75,0.003318119,0
03/02/2015 02:37,20.5,22.29,0,438.2,0.003318119,0
03/02/2015 02:38,20.5,22.29,0,438.6666667,0.003318119,0
03/02/2015 02:38,20.5,22.315,0,442,0.00332186,0
03/02/2015 02:39,20.5,22.39,0,447.75,0.003333084,0
03/02/2015 02:41,20.5,22.35666667,0,442.3333333,0.003328096,0
03/02/2015 02:42,20.5,22.365,0,442.25,0.003329343,0
03/02/2015 02:43,20.5,22.39,0,445.75,0.003333084,0
03/02/2015 02:44,20.5,22.365,0,441.5,0.003329343,0
03/02/2015 02:44,20.5,22.39,0,437.25,0.003333084,0
03/02/2015 02:45,20.5,22.39,0,439,0.003333084,0
03/02/2015 02:47,20.5,22.29,0,436.5,0.003318119,0
03/02/2015 02:48,20.5,22.32333333,0,432.5,0.003323107,0
03/02/2015 02:49,20.5,22.315,0,427.5,0.00332186,0
03/02/2015 02:50,20.5,22.315,0,437.5,0.00332186,0
03/02/2015 02:51,20.5,22.35666667,0,436.6666667,0.003328096,0
03/02/2015 02:51,20.5,22.39,0,435,0.003333084,0
03/02/2015 02:53,20.5,22.39,0,437,0.003333084,0
03/02/2015 02:54,20.5,22.39,0,438.6666667,0.003333084,0
03/02/2015 02:55,20.5,22.39,0,440.5,0.003333084,0
03/02/2015 02:55,20.5,22.34,0,442.75,0.003325601,0
03/02/2015 02:57,20.5,22.37,0,438,0.003330091,0
03/02/2015 02:57,20.5,22.39,0,436.25,0.003333084,0
03/02/2015 02:58,20.46333333,22.35666667,0,441.3333333,0.003320533,0
03/02/2015 03:00,20.5,22.39,0,441,0.003333084,0
03/02/2015 03:01,20.5,22.315,0,437,0.00332186,0
03/02/2015 03:02,20.5,22.37,0,435.2,0.003330091,0
03/02/2015 03:03,20.5,22.35666667,0,433.3333333,0.003328096,0
03/02/2015 03:04,20.5,22.39,0,435,0.003333084,0
03/02/2015 03:04,20.5,22.34,0,433.8,0.003325601,0
03/02/2015 03:06,20.5,22.39,0,435.3333333,0.003333084,0
03/02/2015 03:07,20.5,22.39,0,437.25,0.003333084,0
03/02/2015 03:08,20.5,22.39,0,434.4,0.003333084,0
03/02/2015 03:08,20.5,22.39,0,431.75,0.003333084,0
03/02/2015 03:10,20.5,22.39,0,437.3333333,0.003333084,0
03/02/2015 03:10,20.5,22.39,0,439.6666667,0.003333084,0
03/02/2015 03:11,20.478,22.37,0,435.6,0.003325549,0
03/02/2015 03:13,20.456,22.35,0,433,0.003318027,0
03/02/2015 03:14,20.478,22.392,0,432.6,0.003328837,0
03/02/2015 03:15,20.5,22.39,0,435.75,0.003333084,0
03/02/2015 03:16,20.42666667,22.32333333,0,436,0.00330802,0
03/02/2015 03:16,20.5,22.39,0,434.5,0.003333084,0
03/02/2015 03:17,20.478,22.392,0,435.4,0.003328837,0
03/02/2015 03:19,20.42666667,22.32333333,0,437.3333333,0.00330802,0
03/02/2015 03:20,20.4175,22.3925,0,430.75,0.003316436,0
03/02/2015 03:21,20.456,22.414,0,439.2,0.003327579,0
03/02/2015 03:22,20.4725,22.39,0,441.5,0.003327402,0
03/02/2015 03:23,20.46333333,22.39333333,0,445.6666667,0.003326008,0
03/02/2015 03:23,20.5,22.39,0,443.25,0.003333084,0
03/02/2015 03:24,20.4175,22.3425,0,438.25,0.003308992,0
03/02/2015 03:26,20.46333333,22.46333333,0,437,0.003336461,0
03/02/2015 03:27,20.478,22.478,0,429.8,0.003341691,0
03/02/2015 03:28,20.5,22.456,0,431.2,0.003342962,0
03/02/2015 03:29,20.5,22.412,0,435.8,0.003336377,0
03/02/2015 03:29,20.4725,22.3925,0,435.75,0.003327776,0
03/02/2015 03:30,20.445,22.34,0,434.25,0.003314272,0
03/02/2015 03:32,20.5,22.434,0,434.6,0.00333967,0
03/02/2015 03:33,20.5,22.39,0,434,0.003333084,0
03/02/2015 03:34,20.5,22.39,0,433.5,0.003333084,0
03/02/2015 03:35,20.5,22.39,0,434.6666667,0.003333084,0
03/02/2015 03:36,20.5,22.39,0,437.5,0.003333084,0
03/02/2015 03:36,20.5,22.39,0,438.5,0.003333084,0
03/02/2015 03:38,20.5,22.42666667,0,436.6666667,0.003338572,0
03/02/2015 03:39,20.5,22.445,0,431.1666667,0.003341316,0
03/02/2015 03:40,20.5,22.39,0,436,0.003333084,0
03/02/2015 03:40,20.4725,22.3925,0,438.25,0.003327776,0
03/02/2015 03:42,20.5,22.46333333,0,439,0.00334406,0
03/02/2015 03:42,20.5,22.456,0,436.6,0.003342962,0
03/02/2015 03:43,20.5,22.39,0,432.6666667,0.003333084,0
03/02/2015 03:45,20.5,22.39,0,433.25,0.003333084,0
03/02/2015 03:46,20.4725,22.39,0,433.5,0.003327402,0
03/02/2015 03:47,20.4725,22.4175,0,435.75,0.003331511,0
03/02/2015 03:48,20.5,22.5,0,436,0.003349548,0
03/02/2015 03:49,20.5,22.478,0,430.8,0.003346255,0
03/02/2015 03:49,20.434,22.412,0,435.4,0.003322741,0
03/02/2015 03:51,20.4175,22.34,0,433.5,0.00330862,0
03/02/2015 03:52,20.39,22.39,0,429.75,0.003310408,0
03/02/2015 03:53,20.39,22.39,0,430,0.003310408,0
03/02/2015 03:53,20.39,22.39,0,433,0.003310408,0
03/02/2015 03:55,20.39,22.39,0,436.25,0.003310408,0
03/02/2015 03:55,20.39,22.39,0,433.5,0.003310408,0
03/02/2015 03:56,20.39,22.5,0,434.25,0.003326758,0
03/02/2015 03:58,20.39,22.46333333,0,430.3333333,0.003321308,0
03/02/2015 03:59,20.39,22.5,0,429.6,0.003326758,0
03/02/2015 04:00,20.39,22.5,0,433.5,0.003326758,0
03/02/2015 04:01,20.39,22.5,0,435.6,0.003326758,0
03/02/2015 04:01,20.39,22.5,0,434.6666667,0.003326758,0
03/02/2015 04:02,20.39,22.5,0,432.3333333,0.003326758,0
03/02/2015 04:04,20.39,22.5,0,438,0.003326758,0
03/02/2015 04:05,20.39,22.5,0,436.5,0.003326758,0
03/02/2015 04:06,20.39,22.5,0,440.75,0.003326758,0
03/02/2015 04:07,20.39,22.5,0,438,0.003326758,0
03/02/2015 04:08,20.39,22.5,0,434.75,0.003326758,0
03/02/2015 04:08,20.39,22.5,0,434.75,0.003326758,0
03/02/2015 04:09,20.39,22.5,0,435.6666667,0.003326758,0
03/02/2015 04:11,20.39,22.5,0,434,0.003326758,0
03/02/2015 04:12,20.35,22.5,0,429.2,0.003318505,0
03/02/2015 04:13,20.39,22.5,0,431.5,0.003326758,0
03/02/2015 04:14,20.39,22.5,0,430,0.003326758,0
03/02/2015 04:14,20.39,22.5,0,434,0.003326758,0
03/02/2015 04:15,20.39,22.5,0,434.25,0.003326758,0
03/02/2015 04:17,20.39,22.5,0,432.4,0.003326758,0
03/02/2015 04:18,20.39,22.46333333,0,434.3333333,0.003321308,0
03/02/2015 04:19,20.39,22.5,0,436.4,0.003326758,0
03/02/2015 04:20,20.39,22.5,0,435.75,0.003326758,0
03/02/2015 04:21,20.39,22.5,0,435.2,0.003326758,0
03/02/2015 04:21,20.39,22.5,0,436.75,0.003326758,0
03/02/2015 04:23,20.39,22.5,0,438.25,0.003326758,0
03/02/2015 04:24,20.39,22.5,0,438.75,0.003326758,0
